name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Office_Depot_Canon_CLI_8CMY_Remanufactured_Ink_Cartridges_Color_Cyan_Magenta_Yellow_3_count,10,102.9297354221344,0,0,0,3,3,6,9,9,0,0,0,3
Crayola_Washable_Sidewalk_Chalk_16_pack_wDZECiw7J6s,11,78.20867443084717,0,0,0,1,4,6,7,11,0,0,0,1
Twinlab_Nitric_Fuel,131,374.9716579914093,5,21,47,99,53,76,97,130,4,15,41,99
Lenovo_Yoga_2_11,0,20.885895013809204,0,0,0,0,0,0,0,0,0,0,0,0
035_power_drill,42,155.41737461090088,2,8,14,26,22,28,32,41,2,7,13,26
Mens_Tremont_Kiltie_Tassel_Loafer_in_Black_Amaretto,31,128.25263237953186,0,0,0,4,8,13,21,30,0,0,0,4
FIRE_ENGINE,121,275.999883890152,5,16,25,58,34,46,62,104,4,15,21,55
Tory_Burch_Reva_Metal_Logo_Litus_Snake_Print_in_dark_BranchGold,58,239.61592197418213,1,2,7,31,30,33,38,55,1,2,7,31
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Oat,29,125.47770833969116,0,0,1,4,13,17,22,27,0,0,1,4
Reebok_SL_FLIP_UPDATE,7,68.14167213439941,0,0,0,1,1,1,4,6,0,0,0,1
Razer_BlackWidow_Ultimate_2014_Mechanical_Gaming_Keyboard,7,43.164799213409424,2,4,4,5,4,5,5,6,2,4,4,5
Perricone_MD_The_Power_Treatments,5,52.221912145614624,0,0,0,1,3,4,5,5,0,0,0,1
NAPA_VALLEY_NAVAJO_SANDAL,39,129.42816376686096,0,0,6,16,22,25,28,35,0,0,5,16
Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001,23,141.80461144447327,0,0,2,9,13,15,18,23,0,0,2,9
Baby_Elements_Stacking_Cups,13,90.40938925743104,0,0,0,0,6,11,11,13,0,0,0,0
Perricone_MD_The_Cold_Plasma_Face_Eyes_Duo,15,72.14811944961548,0,0,0,1,6,10,11,14,0,0,0,1
002_master_chef_can,7,77.50271773338318,0,0,0,0,0,2,7,7,0,0,0,0
Jarrow_Glucosamine_Chondroitin_Combination_120_Caps,121,304.15059638023376,3,16,35,95,48,66,95,118,3,12,32,95
026_sponge,59,165.31598019599917,5,7,16,33,20,29,36,55,5,6,16,33
Sony_Acid_Music_Studio,8,69.90940999984741,0,0,0,0,3,3,5,7,0,0,0,0
Crosley_Alarm_Clock_Vintage_Metal,50,174.98401999473572,0,0,4,17,16,25,32,50,0,0,4,17
008_pudding_box,42,192.1821663379669,0,1,7,28,17,29,38,42,0,1,7,28
Office_Depot_Canon_PGI5BK_Remanufactured_Ink_Cartridge_Black,28,165.39641165733337,0,0,1,9,13,17,20,27,0,0,1,9
Olive_Kids_Butterfly_Garden_Pencil_Case,14,101.56927871704102,0,2,3,11,5,8,11,13,0,2,3,11
Timberland_Mens_Earthkeepers_Stormbuck_Lite_Plain_Toe_Oxford,12,86.3122706413269,0,0,0,1,0,1,1,10,0,0,0,1
New_Super_Mario_BrosWii_Wii_Game,4,59.65197610855103,0,0,0,0,1,1,1,4,0,0,0,0
Black_Forest_Fruit_Snacks_Juicy_Filled_Centers_10_pouches_9_oz_total,4,50.09452366828919,0,0,0,1,0,1,2,3,0,0,0,1
Dino_5,55,155.3203547000885,0,4,7,18,17,22,28,54,0,4,7,18
SAMBA_HEMP,19,86.72615385055542,0,0,1,4,3,5,9,16,0,0,1,4
Womens_Hikerfish_Boot_in_Black_Leopard_ridcCWsv8rW,5,68.60322165489197,0,0,1,2,3,3,4,4,0,0,1,2
Womens_Suede_Bahama_in_Graphite_Suede_cUAjIMhWSO9,33,157.46315240859985,0,0,3,17,19,22,26,32,0,0,3,17
Shaxon_100_Molded_Category_6_RJ45RJ45_Shielded_Patch_Cord_White,12,74.15875053405762,0,1,2,4,4,6,7,11,0,1,2,4
CoQ10,177,467.0354685783386,28,63,108,163,76,95,128,168,25,48,86,157
Ecoforms_Plant_Saucer_SQ1HARVEST,64,216.95362734794617,1,3,4,29,10,12,20,45,1,2,3,29
Mens_Gold_Cup_ASV_Capetown_Penny_Loafer_in_Black_EjPnk3E8fCs,12,114.40806078910828,0,0,1,1,2,2,9,11,0,0,1,1
Perricone_MD_No_Mascara_Mascara,68,232.9482958316803,3,11,27,46,27,42,57,67,3,9,25,46
Just_For_Men_Shampoo_In_Haircolor_Darkest_Brown_50,29,128.12191772460938,0,3,6,10,11,13,20,26,0,3,6,10
Phillips_Stool_Softener_Liquid_Gels_30_liquid_gels,67,233.3352930545807,0,3,10,43,37,44,56,67,0,3,10,43
Nordic_Ware_Original_Bundt_Pan,10,39.500839948654175,0,0,0,1,1,2,6,8,0,0,0,1
Mens_Santa_Cruz_Thong_in_Chocolate_lvxYW7lek6B,24,82.95142388343811,0,1,4,13,16,22,24,24,0,1,4,13
ZX700_mf9Pc06uL06,4,55.076706409454346,0,0,0,0,0,0,1,4,0,0,0,0
Dell_Ink_Cartridge,31,130.98628544807434,0,0,6,14,10,14,18,28,0,0,6,14
Provence_Bath_Towel_Royal_Blue,1,26.256701231002808,0,0,0,0,0,0,0,1,0,0,0,0
Threshold_Tray_Rectangle_Porcelain,10,57.3893666267395,0,0,1,3,5,6,6,8,0,0,1,3
3D_Dollhouse_Lamp,87,264.1447987556457,10,17,21,45,26,31,38,66,9,16,19,43
