name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack,17,27.84741878509521,6,13,16,17,13,15,16,17,6,13,15,17
Perricone_MD_No_Foundation_Serum,105,125.69104409217834,15,68,89,98,59,73,86,99,11,57,77,96
Thomas_Friends_Wooden_Railway_Porter_5JzRhMm3a9o,320,404.2682754993439,52,222,289,315,170,198,241,291,50,163,233,290
Threshold_Bistro_Ceramic_Dinner_Plate_Ruby_Ring,0,127.89204144477844,0,0,0,0,0,0,0,0,0,0,0,0
Crayola_Model_Magic_Modeling_Material_White_3_oz,7,30.735193014144897,3,5,6,6,5,7,7,7,3,5,6,6
F5_TRX_FG,0,10.544389486312866,0,0,0,0,0,0,0,0,0,0,0,0
SpiderMan_Titan_Hero_12Inch_Action_Figure_oo1qph4wwiW,40,58.38870048522949,4,13,21,30,28,30,34,37,4,12,20,30
Shurtape_Gaffers_Tape_Silver_2_x_60_yd,55,68.76671361923218,9,31,42,49,36,42,47,52,9,29,42,49
RedBlack_Nintendo_3DSXL,12,136.7790846824646,4,7,9,12,6,7,7,10,4,7,7,10
Tag_Dishtowel_Green,21,140.60107588768005,5,14,20,21,11,15,16,21,4,10,15,21
SAPPHIRE_R7_260X_OC,0,3.8694891929626474,0,0,0,0,0,0,0,0,0,0,0,0
Olive_Kids_Game_On_Pack_n_Snack,0,9.862396717071531,0,0,0,0,0,0,0,0,0,0,0,0
Mario_Party_9_Wii_Game,27,154.44145250320437,8,15,20,27,9,11,14,20,6,10,14,20
INTERNATIONAL_PAPER_Willamette_4_Brown_Bag_500Count,0,2.7595579624176025,0,0,0,0,0,0,0,0,0,0,0,0
Craftsman_Grip_Screwdriver_Phillips_Cushion,154,246.9135136604309,13,89,131,151,102,114,126,146,12,78,116,144
