name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Womens_Betty_Chukka_Boot_in_Navy_Jersey_Sequin_y0SsHk7dKUX,371,279.5531198978424,148,237,291,334,278,293,321,352,145,231,281,331
QAbsorb_CoQ10,804,400.365336894989,501,669,727,774,725,744,759,775,500,663,718,767
Twinlab_100_Whey_Protein_Fuel_Vanilla,69,59.592947244644165,51,63,67,69,69,69,69,69,51,63,67,69
Womens_Authentic_Original_Boat_Shoe_in_Classic_Brown_Leather_cJSCWiH7QmB,484,302.3993809223175,175,281,358,437,374,393,421,457,171,273,346,431
Air_Hogs_Wind_Flyers_Set_Airplane_Red,418,184.91391015052795,59,137,193,287,155,185,236,332,51,117,171,270
Crayola_Washable_Sidewalk_Chalk_16_pack_wDZECiw7J6s,299,159.3198263645172,125,208,242,278,247,262,276,297,125,205,240,278
F5_TRX_FG,394,252.94152402877808,168,263,321,368,333,349,365,388,167,257,315,367
UGG_Jena_Womens_Java_7,269,175.96872472763062,59,148,187,218,200,212,225,254,58,143,181,216
Black_and_Decker_TR3500SD_2Slice_Toaster,16,37.02462720870972,4,7,9,13,15,15,15,15,4,7,9,13
Womens_Sparkle_Suede_Bahama_in_Silver_Sparkle_Suede_Grey_Patent_tYrIBLMhSTN,467,282.0863003730774,177,288,344,399,344,376,398,443,173,282,336,397
025_mug,568,437.1528408527374,206,307,391,478,443,467,486,531,206,305,385,473
Schleich_Spinosaurus_Action_Figure,396,205.76580429077148,61,138,196,271,203,223,257,332,60,132,185,261
Womens_Hikerfish_Boot_in_Black_Leopard_ridcCWsv8rW,331,216.9909420013428,148,217,259,284,263,273,287,314,147,215,257,284
Razer_Kraken_Pro_headset_Full_size_Black,237,137.76016998291016,65,114,148,189,181,193,210,231,62,111,145,188
002_master_chef_can,327,216.122239112854,202,259,293,313,301,312,320,327,202,259,293,313
Womens_Betty_Chukka_Boot_in_Navy_aEE8OqvMII4,405,265.69208812713623,143,244,306,356,294,313,332,375,140,235,292,348
AMBERLIGHT_UP_W,322,202.53550481796265,127,210,256,293,266,277,293,313,127,206,252,293
058_golf_ball,1000,491.2332983016968,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Android_Lego,729,382.07140016555786,189,361,474,610,299,354,427,575,143,267,356,540
Office_Depot_Canon_PGI5BK_Remanufactured_Ink_Cartridge_Black,509,243.0543477535248,231,365,420,476,414,433,447,481,231,359,412,468
Crazy_8,201,138.13197231292725,73,121,152,172,161,169,177,197,73,119,149,171
Black_and_Decker_PBJ2000_FusionBlade_Blender_Jars,71,50.37936735153198,32,52,62,70,66,68,71,71,32,52,62,70
Perricone_MD_Firming_Neck_Therapy_Treatment,786,364.1352708339691,387,583,680,756,686,700,718,760,380,565,661,741
Mattel_SKIP_BO_Card_Game,442,174.06769680976868,85,152,223,305,157,182,211,319,72,126,166,264
Mens_Bahama_in_Black_b4ADzYywRHl,374,237.1088500022888,140,221,271,331,285,302,319,347,138,219,264,325
Grreatv_Choice_Dog_Bowl_Gray_Bones_Plastic_20_fl_oz_total,288,168.03931546211243,47,121,158,215,185,195,216,253,46,118,153,213
073-d_lego_duplo,946,1046.5666110515594,512,765,879,934,857,888,919,937,506,748,869,932
Full_Circle_Happy_Scraps_Out_Collector_Gray,162,104.91385912895204,45,73,100,125,112,119,132,154,43,72,98,125
Office_Depot_Canon_PGI35_Remanufactured_Ink_Cartridge_Black,484,237.860865354538,213,328,389,430,372,387,407,443,212,318,379,420
Olive_Kids_Game_On_Lunch_Box,104,74.11139059066772,56,75,84,91,91,94,96,104,56,75,84,91
Ecoforms_Pot_Nova_6_Turquoise,122,100.846617937088,62,90,98,106,101,104,109,117,61,89,96,104
TOWER_TUMBLING,328,158.94748950004578,99,181,231,281,250,265,288,309,98,173,226,277
Nestle_Nips_Hard_Candy_Peanut_Butter,466,224.1580774784088,175,294,355,408,325,343,364,407,174,282,340,389
Razer_Abyssus_Ambidextrous_Gaming_Mouse,588,317.1536040306092,227,378,454,523,386,418,459,525,216,340,421,508
Racoon,195,133.98509335517883,61,112,143,174,158,165,174,187,60,106,137,171
Dixie_10_ounce_Bowls_35_ct,326,192.5781168937683,108,168,210,265,244,260,285,318,108,168,210,265
3D_Dollhouse_Refrigerator,318,156.98243498802185,115,181,233,289,256,263,281,318,115,178,223,289
Retail_Leadership_Summit,151,102.556067943573,11,33,52,97,76,92,106,134,11,31,48,95
Sterilite_Caddy_Blue_Sky_17_58_x_12_58_x_9_14,22,30.65808486938477,2,2,7,13,16,18,18,22,2,2,7,13
Mens_Authentic_Original_Boat_Shoe_in_Navy_Leather_RpT4GvUXRRP,490,304.12861609458923,187,290,364,430,380,405,426,465,186,284,354,422
Threshold_Porcelain_Teapot_White,126,84.45934009552002,56,81,93,108,107,109,112,119,56,78,90,107
Olive_Kids_Paisley_Pencil_Case,467,271.5785229206085,286,380,413,436,414,425,440,461,286,377,411,436
Unmellow_Yellow_Tieks_Neon_Patent_Leather_Ballet_Flats,548,323.2507424354553,206,348,425,499,409,431,471,523,204,335,412,493
029_plate,280,180.94766306877136,21,48,78,122,67,82,115,207,19,41,70,121
Dino_3,417,216.21511363983157,101,187,243,321,260,282,310,374,100,180,236,311
Phillips_Milk_of_Magnesia_Saline_Laxative_Liquid_Original,597,300.7643229961395,329,472,517,548,508,518,542,576,329,465,510,545
Ecoforms_Plant_Container_S14Turquoise,463,298.42669558525085,105,194,278,374,155,186,235,348,87,146,210,331
Target_Basket_Medium,14,36.90338802337647,0,0,0,3,5,6,6,12,0,0,0,3
Melissa_Doug_See_Spell,153,85.15422773361206,37,83,108,124,119,125,130,145,36,81,107,124
Ortho_Forward_Facing,219,127.71119832992554,58,101,123,166,147,159,178,207,57,100,122,166
Canon_225226_Ink_Cartridges_BlackColor_Cyan_Magenta_Yellow_6_count,191,102.58178353309631,55,91,126,144,123,136,150,176,55,87,123,144
Corningware_CW_by_Corningware_3qt_Oblong_Casserole_Dish_Blue,123,77.75831890106201,4,23,36,62,58,71,85,104,4,23,35,62
Top_Paw_Dog_Bow_Bone_Ceramic_13_fl_oz_total,307,198.72803378105164,62,145,215,257,211,231,252,287,62,142,211,255
JA_Henckels_International_Premio_Cutlery_Block_Set_14Piece,54,48.04942560195923,13,22,31,42,41,45,47,54,13,22,31,42
071_nine_hole_peg_test,375,202.794132232666,139,240,281,319,253,265,282,322,137,232,268,313
Threshold_Bead_Cereal_Bowl_White,275,178.79482674598694,69,128,174,230,147,169,205,257,65,115,160,229
Ecoforms_Plant_Plate_S11Turquoise,619,446.34264755249023,160,334,443,556,193,247,316,480,111,205,294,466
Clue_Board_Game_Classic_Edition,89,61.80473971366882,12,38,52,72,72,75,77,81,12,38,52,70
Hasbro_Dont_Wake_Daddy_Board_Game,39,37.11102724075317,19,26,28,35,38,38,39,39,19,26,28,35
SANDWICH_MEAL,523,266.96080446243286,159,286,361,444,330,368,399,460,153,267,341,436
Super_Mario_Kart_Super_Nintendo_Entertainment_System,529,272.9245672225952,123,233,307,406,179,215,255,369,99,170,224,351
TROCHILUS_BOOST,360,231.42142605781555,102,192,249,309,255,273,297,338,100,188,243,303
UGG_Cambridge_Womens_Black_7,258,190.9277060031891,89,151,189,223,209,226,240,255,88,149,186,223
Melissa_Doug_Traffic_Signs_and_Vehicles,119,75.77159881591797,26,46,62,86,92,96,105,113,25,45,61,86
Santa_Cruz_Mens_vnbiTDDt5xH,315,202.97532415390012,102,175,234,277,243,265,282,304,100,173,230,277
Top_Paw_Dog_Bowl_Blue_Paw_Bone_Ceramic_25_fl_oz_total,270,158.9828417301178,73,145,173,220,193,213,227,253,72,136,161,214
Razer_Goliathus_Control_Edition_Small_Soft_Gaming_Mouse_Mat,249,93.0158851146698,14,41,65,115,38,47,71,155,9,23,39,103
Reebok_CLASSIC_JOGGER,465,266.2400951385498,177,297,361,419,366,384,405,447,174,288,353,415
3D_Dollhouse_Lamp,756,333.0332045555115,276,462,552,646,546,577,617,699,274,446,536,633
Reebok_SL_FLIP_UPDATE,263,171.70945167541504,95,155,193,225,211,218,230,251,95,154,192,225
D_ROSE_773_II_Kqclsph05pE,247,160.42258596420288,85,149,185,221,192,198,212,233,85,146,181,218
Black_Decker_Stainless_Steel_Toaster_4_Slice,3,23.679218769073486,0,0,1,2,2,2,3,3,0,0,1,2
Reebok_KAMIKAZE_II_MID,214,146.43882846832275,74,124,150,178,164,179,191,210,71,121,147,178
Connect_4_Launchers,67,44.82536673545837,22,35,42,52,55,58,62,66,22,35,42,52
JUNGLE_HEIGHT,187,109.11279201507568,9,21,40,77,54,60,71,132,9,21,35,76
Wilton_PreCut_Parchment_Sheets_10_x_15_24_sheets,546,256.1300542354584,302,440,498,522,460,481,509,540,294,427,488,520
Provence_Bath_Towel_Royal_Blue,85,91.85920119285583,29,50,61,72,68,72,79,83,29,50,61,72
YumYum_D3_Liquid,845,435.9569447040558,442,644,713,769,621,662,699,766,429,603,674,741
Mens_Santa_Cruz_Thong_in_Tan_r59C69daRPh,344,195.99802374839783,100,171,214,279,210,232,260,311,93,156,199,276
Reebok_R_CROSSFIT_OLY_UFORM,260,165.42390537261963,77,144,199,234,207,218,228,250,77,141,192,233
Craftsman_Grip_Screwdriver_Phillips_Cushion,833,397.1120011806488,360,545,655,751,576,620,683,759,336,501,612,723
Final_Fantasy_XIV_A_Realm_Reborn_60Day_Subscription,377,133.20925116539,55,117,182,246,89,114,147,259,36,69,111,208
UGG_Bailey_Bow_Womens_Clogs_Black_7,178,122.23743748664856,60,106,134,157,145,152,158,173,60,105,132,155
Timberland_Mens_Classic_2Eye_Boat_Shoe,320,192.7350971698761,103,182,226,267,246,257,268,301,102,177,221,262
Timberland_Mens_Earthkeepers_Heritage_2Eye_Boat_Shoe,354,217.0982267856598,106,191,233,297,257,276,300,328,105,189,226,291
Ecoforms_Quadra_Saucer_SQ1_Avocado,673,430.9921970367432,184,351,450,578,201,258,336,501,112,211,302,466
CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN,332,216.46985602378845,128,212,247,282,252,268,285,313,127,210,244,282
Santa_Cruz_Mens_umxTczr1Ygg,297,187.8353612422943,87,167,197,254,212,227,250,286,87,164,191,253
Cream_Tieks_Italian_Leather_Ballet_Flats,528,334.8849952220917,202,326,404,469,412,434,449,497,200,323,394,463
Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g,299,203.7372450828552,190,237,272,290,279,286,292,299,190,237,272,290
Reebok_COMFORT_REEFRESH_FLIP,400,227.20081734657288,81,163,236,320,231,253,279,334,76,150,215,305
Chef_Style_Round_Cake_Pan_9_inch_pan,230,129.56800246238708,21,49,85,144,86,112,145,207,20,47,78,143
Cole_Hardware_Dishtowel_Red,314,165.72093796730042,50,110,148,207,104,121,164,239,42,95,131,200
Copperhead_Snake_Tieks_Brown_Snake_Print_Ballet_Flats,520,314.64237689971924,187,325,382,456,394,421,447,492,182,318,376,452
HELICOPTER,596,295.99884366989136,139,276,361,490,376,413,441,524,130,255,336,473
Lutein,819,391.78811979293823,494,652,728,780,732,750,769,788,493,643,721,774
Reebok_FS_HI_INT_R12,341,214.40879249572757,116,204,262,298,268,286,294,326,113,199,258,298
Guardians_of_the_Galaxy_Galactic_Battlers_Rocket_Raccoon_Figure,801,463.810373544693,193,371,496,653,472,522,584,715,187,340,460,627
Bifidus_Balance_FOS,858,411.78043508529663,562,698,767,820,770,790,805,828,560,692,758,817
D_ROSE_45,248,155.3080062866211,100,162,193,217,195,205,213,232,98,158,187,214
Olive_Kids_Game_On_Pack_n_Snack,7,25.27757859230041,1,2,4,4,7,7,7,7,1,2,4,4
Reebok_SH_NEWPORT_LOW,348,225.49446415901184,115,213,272,308,274,289,307,336,115,210,265,306
Womens_Suede_Bahama_in_Graphite_Suede_p1KUwoWbw7R,363,213.82692909240723,92,169,226,290,221,245,264,316,87,159,211,283
BIRD_RATTLE,794,434.5531280040741,189,368,485,664,511,539,593,697,180,327,440,625
Adrenaline_GTS_13_Color_WhtObsdianBlckOlmpcSlvr_Size_70,295,176.6898066997528,96,169,213,257,222,234,249,284,90,163,205,255
Office_Depot_HP_950XL_Ink_Cartridge_Black_CN045AN,474,226.93700885772705,204,317,369,416,365,377,390,432,204,314,362,409
MINI_FIRE_ENGINE,325,170.06096935272217,77,160,200,253,225,240,265,298,74,156,196,251
Starstruck_Tieks_Glittery_Gold_Italian_Leather_Ballet_Flats,520,324.6536259651184,216,336,398,463,409,434,450,492,216,332,390,454
Hey_You_Pikachu_Nintendo_64,697,265.11037731170654,179,330,435,556,247,294,356,495,129,230,311,462
Perricone_MD_Vitamin_C_Ester_Serum,533,259.00569772720337,245,381,430,501,440,458,485,518,245,374,419,498
Nestl_Crunch_Girl_Scouts_Cookie_Flavors_Caramel_Coconut_78_oz_box,228,116.41443872451782,86,147,173,198,183,187,194,218,86,146,171,198
Breyer_Horse_Of_The_Year_2015,350,191.14157581329343,61,113,160,226,179,193,231,293,60,109,153,219
Paint_Maker,3,15.83683180809021,2,3,3,3,3,3,3,3,2,3,3,3
Perricone_MD_Neuropeptide_Firming_Moisturizer,776,370.0616991519928,375,578,675,749,667,686,705,756,365,557,648,739
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Natural_Sparkle_Suede_w34KNQ41csH,509,302.49854922294617,195,298,368,440,384,401,424,484,195,288,360,435
Travel_Smart_Neck_Rest_Inflatable,419,212.78587174415588,131,241,290,342,258,281,301,351,127,228,269,325
Vtech_Roll_Learn_Turtle,206,120.42849159240724,65,100,132,177,156,164,175,198,65,96,127,173
Razer_Taipan_Black_Ambidextrous_Gaming_Mouse,489,279.62469816207886,163,285,359,427,305,326,361,426,155,263,332,408
My_Little_Pony_Princess_Celestia,260,134.3107979297638,38,71,113,163,150,177,191,239,38,71,110,163
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Natural_Sparkle_Suede_kqi81aojcOR,439,261.78365421295166,168,267,331,391,321,343,360,407,167,259,312,384
Perricone_MD_Nutritive_Cleanser,442,205.3366911411285,210,318,368,413,376,391,408,431,210,314,363,412
Cole_Hardware_Dishtowel_Stripe,319,162.32970881462097,43,116,156,213,111,138,163,242,39,100,130,204
Spectrum_Wall_Mount,480,225.0142605304718,107,220,290,389,199,243,292,390,87,157,220,346
Olive_Kids_Mermaids_Pack_n_Snack_Backpack,4,23.69516468048096,2,4,4,4,4,4,4,4,2,4,4,4
Canon_Pixma_Ink_Cartridge_251_M,596,247.22213578224185,142,277,368,459,219,266,308,448,117,199,260,407
Home_Fashions_Washcloth_Linen,437,223.7579107284546,121,212,270,339,185,208,252,338,107,182,229,321
Perricone_MD_High_Potency_Evening_Repair,659,304.1513178348541,311,484,545,609,526,545,575,614,311,472,529,594
032_knife,842,616.562504529953,375,579,686,761,488,534,604,710,340,494,584,696
Timberland_Womens_Waterproof_Nellie_Chukka_Double,260,179.17405915260315,80,155,185,221,198,214,226,252,80,155,184,220
065-h_cups,692,558.9635937213898,349,481,532,587,545,572,596,655,348,475,520,576
Teenage_Mutant_Ninja_Turtles_Rahzar_Action_Figure,647,345.33407187461853,135,256,349,506,416,461,505,592,131,246,334,493
Crayola_Washable_Sidewalk_Chalk_16_pack,300,157.22768306732178,120,185,227,271,244,259,270,293,120,185,224,271
Mens_Authentic_Original_Boat_Shoe_in_Navy_Leather_xgoEcZtRNmH,508,315.7093324661255,202,315,387,459,402,423,441,479,199,309,378,450
FemDophilus,584,277.4283366203308,282,442,508,551,511,524,539,564,281,438,499,547
Ecoforms_Plant_Container_S24NATURAL,285,167.78699660301208,27,63,94,151,90,115,148,220,27,58,93,149
Ecoforms_Plant_Container_GP16AMOCHA,173,140.92814540863037,93,128,146,156,148,152,155,166,93,128,145,154
ASICS_GELLinksmaster_WhiteRasberryGunmetal,346,221.617381811142,119,210,252,308,275,292,303,332,117,203,243,302
Reebok_CL_RAYEN,319,186.94376277923584,118,188,246,281,246,258,275,300,116,183,240,280
Epson_T5803_Ink_Cartridge_Magenta_1pack,607,313.76895117759705,256,379,437,515,400,435,458,516,251,362,418,486
Chelsea_lo_fl_rdheel_nQ0LPNF1oMw,608,374.2211835384369,225,344,423,516,434,460,490,557,222,333,401,505
US_Army_Stash_Lunch_Bag,19,35.33938527107239,13,14,16,17,18,18,19,19,13,14,16,17
Nintendo_Wii_Party_U_with_Controller_Wii_U_Game,177,100.36003088951112,66,112,130,153,140,145,154,169,66,111,129,153
Poppin_File_Sorter_Blue,143,69.48693537712097,8,24,47,88,49,68,86,124,5,21,41,88
BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,778,503.7350809574127,342,447,536,675,553,585,655,729,340,433,508,654
LEUCIPPUS_ADIPURE,379,230.56028747558597,154,234,276,326,288,302,314,353,154,230,273,322
CoQ10,866,426.673189163208,582,703,780,838,771,785,800,834,581,693,759,826
Cole_Hardware_Plant_Saucer_Brown_125,198,108.64961862564088,6,19,31,76,57,74,95,157,6,19,31,76
Quercetin_500,549,300.54300141334534,344,444,486,521,485,495,512,537,344,442,481,520
063-b_marbles,1000,632.6784255504608,989,1000,1000,1000,1000,1000,1000,1000,989,1000,1000,1000
Twinlab_100_Whey_Protein_Fuel_Chocolate,85,74.71965456008911,58,74,81,83,85,85,85,85,58,74,81,83
JarroSil_Activated_Silicon_5exdZHIeLAp,744,357.27512216567993,379,563,640,700,634,664,683,710,375,551,628,694
Timberland_Mens_Earthkeepers_Stormbuck_Lite_Plain_Toe_Oxford,286,183.2201840877533,95,158,198,247,210,225,237,268,90,153,194,244
My_First_Rolling_Lion,466,213.05719590187076,110,198,267,351,243,275,309,392,104,186,242,339
Epson_273XL_Ink_Cartridge_Magenta,547,240.77859258651733,141,259,334,412,227,269,313,403,118,207,272,364
Great_Dinos_Triceratops_Toy,973,446.653069972992,519,810,897,958,876,898,921,961,517,798,873,951
Nintendo_Mario_Action_Figure,830,495.6191413402557,256,465,596,747,592,637,678,769,245,437,560,727
45oz_RAMEKIN_ASST_DEEP_COLORS,789,513.1131210327148,324,467,548,675,581,622,687,754,324,452,516,664
Nestle_Candy_19_oz_Butterfinger_Singles_116567,785,428.29865622520447,391,581,654,712,434,475,539,643,315,442,519,634
Womens_Canvas_Bahama_in_Black_vnJULsDVyq5,469,288.393141746521,198,321,375,435,383,403,425,454,195,313,370,432
Mens_Gold_Cup_ASV_Dress_Casual_Venetian_in_Dark_Brown_Leather,353,230.93941926956177,118,208,257,308,272,283,297,334,118,203,250,304
Aroma_Stainless_Steel_Milk_Frother_2_Cup,265,161.10606861114502,109,161,187,221,186,202,219,245,108,154,180,213
Vtech_Stack_Sing_Rings_636_Months,245,132.10043239593506,56,113,161,198,152,162,177,219,53,97,141,188
Ecoforms_Plant_Saucer_SQ8COR,317,170.0586347579956,34,96,139,224,105,132,162,252,33,87,125,208
ASICS_GELResolution_5_Flash_YellowBlackSilver,269,164.5821933746338,94,164,204,240,213,220,236,260,93,162,201,239
Office_Depot_Canon_CLI_8Y_Ink_Cartridge_Yellow_0623B002,503,240.72091436386108,216,346,396,462,411,426,436,469,216,341,388,449
Sonny_School_Bus,98,76.28271627426147,23,43,64,86,78,82,88,91,22,41,63,83
Weisshai_Great_White_Shark,575,299.4773023128509,155,286,379,498,328,377,413,499,142,257,347,476
Ecoforms_Plant_Container_12_Pot_Nova,26,45.98333549499512,0,2,4,6,9,12,16,21,0,2,4,6
Threshold_Bistro_Ceramic_Dinner_Plate_Ruby_Ring,258,134.24979305267334,20,55,78,127,70,84,110,186,19,47,70,125
Prostate_Optimizer,750,360.5949528217316,451,591,658,711,664,682,699,722,450,587,651,710
Crazy_Shadow_2_oW4Jd10HFFr,273,173.97427129745483,96,151,188,228,196,209,230,255,93,148,185,227
Shurtape_Tape_Purple_CP28,563,316.32876563072205,195,305,435,500,432,453,469,515,195,302,430,494
SLACK_CRUISER,270,165.2896556854248,96,174,212,241,217,230,235,259,96,173,209,239
Shaxon_100_Molded_Category_6_RJ45RJ45_Shielded_Patch_Cord_White,321,195.01785469055176,157,244,280,300,267,283,295,314,155,240,279,300
Womens_Sequin_Bahama_in_White_Sequin_XoR8xTlxj1g,405,286.46868085861206,168,252,308,364,315,334,348,388,167,247,300,363
Perricone_MD_Cold_Plasma,383,193.82578110694885,155,259,307,357,321,336,347,374,154,254,301,357
Ecoforms_Plant_Container_Urn_55_Mocha,254,194.98262929916385,114,160,191,223,201,211,224,241,114,159,191,223
OWL_SORTER,205,114.8663728237152,27,57,91,135,89,107,121,170,24,50,75,123
Perricone_MD_Cold_Plasma_Body,355,182.69535422325131,172,253,306,339,298,308,326,352,172,247,297,338
Crayola_Crayons_Washable_24_crayons,646,311.5435802936554,224,372,455,550,354,397,443,522,208,318,396,494
adizero_5Tool_25,336,208.994078874588,122,222,259,306,266,276,292,324,121,215,251,305
Reebok_VERSA_TRAIN,307,183.59852862358093,116,192,228,266,244,257,266,295,115,188,222,266
Razer_Blackwidow_Tournament_Edition_Keyboard,177,102.41579842567444,24,54,71,102,74,86,92,124,23,54,66,96
Ecoforms_Planter_Pot_QP6Ebony,52,43.962867975234985,8,18,24,30,27,30,31,38,8,18,24,30
Sleep_Optimizer,557,228.2230086326599,129,250,331,416,213,256,307,415,106,193,261,362
Reebok_CL_DIBELLO_II,260,193.1556625366211,92,156,191,234,200,210,223,249,89,150,181,229
Pony_C_Clamp_1440,444,234.6897165775299,94,183,241,316,187,227,261,338,83,161,217,302
Sootheze_Cold_Therapy_Elephant,193,120.0697741508484,44,77,111,150,137,151,165,184,44,76,109,149
Asus_80211ac_DualBand_Gigabit_Wireless_Router_RTAC68R,42,39.18016695976257,22,31,33,39,41,41,41,42,22,31,33,39
Brisk_Iced_Tea_Lemon_12_12_fl_oz_355_ml_cans_144_fl_oz_426_lt,30,34.21669363975525,19,28,29,30,30,30,30,30,19,28,29,30
073-e_lego_duplo,792,735.1753923892975,240,397,525,666,512,554,598,690,237,376,491,632
Womens_Angelfish_Boat_Shoe_in_Linen_Leopard_Sequin_NJDwosWNeZz,486,291.53614616394043,152,270,352,432,373,400,420,451,150,264,343,426
Lovable_Huggable_Cuddly_Boutique_Teddy_Bear_Beige,90,92.68398213386536,15,42,61,76,75,81,83,89,15,42,61,76
Perricone_MD_Omega_3_Supplements,433,211.41890788078308,193,299,361,411,361,376,389,427,193,298,356,407
Canon_Pixma_Chromalife_100_Magenta_8,587,266.7501027584076,143,273,347,469,230,272,320,450,118,219,273,412
Lavender_Snake_Tieks_Snake_Print_Ballet_Flats,523,323.88079619407654,213,333,402,478,406,423,449,501,209,321,387,470
ASICS_GEL1140V_WhiteRoyalSilver,307,189.3153908252716,114,195,240,273,244,262,273,295,111,191,237,270
3M_Antislip_Surfacing_Light_Duty_White,429,240.67266082763672,129,245,311,383,210,238,278,378,118,207,265,370
Playmates_nickelodeon_teenage_mutant_ninja_turtles_shredder,699,390.909627199173,180,357,474,599,459,499,544,621,170,332,447,575
Schleich_Allosaurus,599,329.70211482048035,108,230,332,459,366,412,450,533,104,220,310,447
Threshold_Ramekin_White_Porcelain,648,333.6582725048065,303,446,529,605,556,569,580,608,303,443,523,592
Canon_Ink_Cartridge_Green_6,570,293.3169450759888,180,309,395,480,330,375,410,482,175,289,357,443
Jarrow_Formulas_Glucosamine_Hci_Mega_1000_100_ct,748,384.25023436546326,469,604,658,706,660,679,694,718,468,598,650,704
Beetle_Adventure_Racing_Nintendo_64,695,266.0742645263672,171,334,451,581,229,279,356,504,132,228,321,487
Balderdash_Game,173,94.20833730697632,58,103,129,153,152,155,159,166,58,103,129,153
CAR_CARRIER_TRAIN,639,328.3462219238281,305,486,549,599,490,521,553,593,287,455,523,581
Reebok_HIMARA_LTR,297,186.3022258281708,119,175,213,244,224,240,254,287,117,171,209,244
Android_Figure_Panda,975,522.3530402183533,584,841,918,973,914,932,946,972,583,833,904,970
Brother_Ink_Cartridge_Magenta_LC75M,518,244.03781270980835,126,235,313,404,223,264,307,408,105,191,257,366
Mens_Tremont_Kiltie_Tassel_Loafer_in_Black_Amaretto,377,224.93924951553345,142,226,285,329,290,305,321,361,139,219,273,328
Cole_Hardware_Electric_Pot_Assortment_55,318,227.562206029892,141,213,250,289,251,267,286,307,141,211,248,289
UGG_Classic_Tall_Womens_Boots_Grey_7,188,136.0192210674286,58,99,125,159,149,156,164,179,57,96,122,158
Ecoforms_Plant_Saucer_S14MOCHA,480,307.60591745376587,119,218,283,388,169,203,260,371,91,158,221,351
Orbit_Bubblemint_Mini_Bottle_6_ct,179,102.71774935722352,67,110,136,160,142,151,159,173,67,109,134,160
Hyaluronic_Acid,828,397.3121852874756,494,648,725,788,718,738,761,794,493,638,711,779
Tena_Pads_Heavy_Long_42_pads,15,29.712038040161133,8,11,12,15,15,15,15,15,8,11,12,15
008_pudding_box,582,326.5870084762573,251,377,439,505,392,416,436,482,244,359,404,471
ASICS_GELChallenger_9_Royal_BlueWhiteBlack,273,170.938072681427,100,154,199,234,211,219,241,263,97,146,193,232
Office_Depot_HP_74XL75_Remanufactured_Ink_Cartridges_BlackTriColor_2_count,327,170.4098379611969,155,227,275,310,269,284,301,326,155,225,269,310
DPC_tropical_Trends_Hat,119,76.53811740875244,6,16,24,39,34,40,55,92,6,16,24,39
Womens_Authentic_Original_Boat_Shoe_in_Classic_Brown_Leather_48Nh7VuMwW6,511,315.5127389431,190,315,380,453,377,402,439,482,185,301,367,445
Office_Depot_Canon_PG_240XL_Ink_Cartridge_Black_5206B001,493,232.39476203918457,222,339,397,444,384,403,420,454,222,332,389,435
SPEED_BOAT,654,315.70921182632446,267,417,517,603,495,515,549,605,265,403,498,591
GEOMETRIC_PEG_BOARD,232,112.93677496910097,25,72,115,178,145,164,180,213,23,69,111,175
Mens_ASV_Billfish_Boat_Shoe_in_Tan_Leather_wmUJ5PbwANc,310,198.42893743515012,105,175,213,270,233,245,258,300,103,170,207,269
Beyonc_Life_is_But_a_Dream_DVD,374,123.9882504940033,62,154,201,271,82,114,156,269,32,94,143,247
Focus_8643_Lime_Squeezer_10x35x188_Enamelled_Aluminum_Light,632,357.75766611099243,135,245,342,493,358,406,458,571,132,234,324,488
Tag_Dishtowel_Basket_Weave_Red_18_x_26,302,164.1538805961609,74,125,168,222,133,151,177,236,70,112,149,213
Ecoforms_Planter_Pot_GP12AAvocado,471,340.34537959098816,243,338,389,443,380,393,421,458,242,332,380,441
JarroDophilusFOS_Value_Size,684,342.3843629360199,431,558,612,649,614,628,643,666,431,554,609,648
Lalaloopsy_Peanut_Big_Top_Tricycle,603,347.44880509376526,110,264,378,512,378,415,458,549,106,242,340,497
Thomas_Friends_Wooden_Railway_Ascending_Track_Riser_Pack,438,212.99092054367063,96,182,233,295,284,302,325,387,92,175,221,290
Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ,183,97.71749210357666,85,124,141,160,145,155,166,183,85,124,141,160
Avengers_Thor_PLlrpYniaeB,39,53.5869722366333,4,5,13,19,19,22,25,32,4,5,13,19
Embark_Lunch_Cooler_Blue,0,17.81020736694336,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_Health_Weight_Management_Supplements,15,29.00005292892456,4,13,15,15,15,15,15,15,4,13,15,15
FIRE_ENGINE,698,384.1885170936585,215,392,496,604,424,457,509,606,201,346,441,566
3M_Vinyl_Tape_Green_1_x_36_yd,605,334.5840108394623,245,429,482,555,382,404,449,510,222,368,432,498
FisherPrice_Make_A_Match_Game_Thomas_Friends,162,91.2850353717804,43,91,115,130,119,128,137,148,43,89,114,130
