name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Dixie_10_ounce_Bowls_35_ct,30,13.916176319122314,17,26,28,29,29,29,29,30,17,26,28,29
Weston_No_22_Cajun_Jerky_Tonic_12_fl_oz_nLj64ZnGwDh,0,2.143286943435669,0,0,0,0,0,0,0,0,0,0,0,0
Supernatural_Ouija_Board_Game,0,1.6505963802337646,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_FS_HI_MINI,3,7.22308874130249,2,3,3,3,3,3,3,3,2,3,3,3
Apples_to_Apples_Kids_Edition,0,1.3290085792541504,0,0,0,0,0,0,0,0,0,0,0,0
GEARS_PUZZLES_STANDARD_gcYxhNHhKlI,19,12.949872970581056,9,16,17,19,14,16,18,19,8,14,17,19
Perricone_MD_The_Cold_Plasma_Face_Eyes_Duo,0,1.7454659938812256,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Planter_Bowl_Cole_Hardware,4,14.24420404434204,3,3,4,4,3,4,4,4,3,3,4,4
Crayola_Washable_Sidewalk_Chalk_16_pack,0,2.0514981746673584,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_Neuropeptide_Firming_Moisturizer,0,2.1201012134552,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Angelfish_Boat_Shoe_in_Linen_Oat,2,5.04185152053833,2,2,2,2,2,2,2,2,2,2,2,2
Final_Fantasy_XIV_A_Realm_Reborn_60Day_Subscription,85,37.29714894294739,14,31,47,60,19,27,42,70,11,17,33,53
FemDophilus,0,1.6821904182434082,0,0,0,0,0,0,0,0,0,0,0,0
Rose_Garden_Tieks_Leather_Ballet_Flats_with_Floral_Rosettes,4,6.303615570068359,2,3,4,4,3,3,4,4,2,3,4,4
Saccharomyces_Boulardii_MOS_Value_Size,0,2.135673999786377,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_HP_74XL75_Remanufactured_Ink_Cartridges_BlackTriColor_2_count,0,1.5235459804534912,0,0,0,0,0,0,0,0,0,0,0,0
Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ,0,1.6969850063323977,0,0,0,0,0,0,0,0,0,0,0,0
Tory_Burch_Reva_Metal_Logo_Litus_Snake_Print_in_dark_BranchGold,4,6.674439191818237,2,4,4,4,2,2,3,4,1,2,3,4
Threshold_Bamboo_Ceramic_Soap_Dish,55,20.70191335678101,33,39,50,53,39,42,47,53,33,38,47,53
Cream_Tieks_Italian_Leather_Ballet_Flats,0,4.77599048614502,0,0,0,0,0,0,0,0,0,0,0,0
LEGO_5887_Dino_Defense_HQ,3,10.698801040649414,0,1,1,1,1,1,3,3,0,1,1,1
BUILD_A_ZOO,33,21.60475182533264,9,18,22,30,18,20,27,33,4,10,19,30
Lovestruck_Tieks_Glittery_Rose_Gold_Italian_Leather_Ballet_Flats,0,6.320479393005371,0,0,0,0,0,0,0,0,0,0,0,0
Paint_Maker,0,1.4525079727172852,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_ZIGSTORM,4,5.368744373321533,2,2,2,4,3,4,4,4,2,2,2,4
Melissa_Doug_See_Spell,0,1.8762304782867432,0,0,0,0,0,0,0,0,0,0,0,0
Crazy_Shadow_2,0,3.530987501144409,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Quadra_Saucer_SQ1_Avocado,59,37.95176959037781,43,56,58,59,34,36,43,58,30,36,43,58
Chef_Style_Round_Cake_Pan_9_inch_pan,9,11.638643503189089,3,3,3,6,3,5,7,7,3,3,3,6
Craftsman_Grip_Screwdriver_Phillips_Cushion,207,82.14639329910278,135,181,198,205,180,183,191,204,135,171,188,204
Metallic_Gold_Tieks_Italian_Leather_Ballet_Flats,0,4.468514919281006,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_Canon_CL211XL_Remanufactured_Ink_Cartridge_TriColor,0,1.83167028427124,0,0,0,0,0,0,0,0,0,0,0,0
My_Monopoly_Board_Game,0,1.4101412296295166,0,0,0,0,0,0,0,0,0,0,0,0
Breyer_Horse_Of_The_Year_2015,52,25.687971353530884,18,34,43,49,40,45,49,51,18,34,43,49
SHAPE_MATCHING_NxacpAY9jDt,42,24.441818475723267,23,30,35,40,32,37,37,40,21,29,34,40
Schleich_Bald_Eagle,29,36.3393828868866,24,26,28,29,25,26,27,28,23,26,27,28
Olive_Kids_Paisley_Pencil_Case,0,2.2019481658935547,0,0,0,0,0,0,0,0,0,0,0,0
Beetle_Adventure_Racing_Nintendo_64,201,61.4937117099762,90,145,172,196,90,112,137,190,62,106,133,189
Guardians_of_the_Galaxy_Galactic_Battlers_Rocket_Raccoon_Figure,45,24.794078826904297,29,40,42,44,37,41,43,45,28,38,42,44
Womens_Bluefish_2Eye_Boat_Shoe_in_Brown_Deerskin_JJ2pfEHTZG7,4,6.22554349899292,1,3,3,3,3,3,3,3,1,3,3,3
DANCING_ALLIGATOR_zoWBjc0jbTs,14,11.78596305847168,5,7,8,11,9,10,13,14,5,7,8,11
Wishbone_Pencil_Case,0,2.181270837783813,0,0,0,0,0,0,0,0,0,0,0,0
Curver_Storage_Bin_Black_Small,1,16.334747791290283,0,0,0,1,1,1,1,1,0,0,0,1
Super_Mario_3D_World_Wii_U_Game,106,42.88710880279541,24,45,62,86,35,43,52,94,19,35,46,82
Timberland_Womens_Classic_Amherst_2Eye_Boat_Shoe,2,4.5047667026519775,1,1,1,1,1,1,1,2,1,1,1,1
Blackcurrant_Lutein,0,2.2581567764282227,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_Face_Finishing_Moisturizer_4_oz,0,1.5020453929901123,0,0,0,0,0,0,0,0,0,0,0,0
Philips_Sonicare_Tooth_Brush_2_count,0,1.424999475479126,0,0,0,0,0,0,0,0,0,0,0,0
Sonicare_2_Series_Toothbrush_Plaque_Control,0,1.4246134757995603,0,0,0,0,0,0,0,0,0,0,0,0
Jansport_School_Backpack_Blue_Streak,0,3.3175454139709477,0,0,0,0,0,0,0,0,0,0,0,0
SAMBA_HEMP,3,4.935075759887695,0,0,0,0,0,0,0,3,0,0,0,0
W_Lou_z0dkC78niiZ,2,3.6173603534698486,0,1,2,2,2,2,2,2,0,1,2,2
adizero_F50_TRX_FG_LEA,3,5.212194442749023,0,1,2,2,2,2,3,3,0,1,2,2
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Oat_niKJKeWsmxY,0,4.172889947891235,0,0,0,0,0,0,0,0,0,0,0,0
SAMe_200_KX7ZmOw47co,0,1.74196457862854,0,0,0,0,0,0,0,0,0,0,0,0
054_softball,0,2.3358917236328125,0,0,0,0,0,0,0,0,0,0,0,0
Poppin_File_Sorter_White,18,20.30109024047852,5,12,13,17,10,11,12,18,5,9,10,17
Perricone_MD_High_Potency_Evening_Repair,0,1.5885639190673828,0,0,0,0,0,0,0,0,0,0,0,0
Lavender_Snake_Tieks_Snake_Print_Ballet_Flats,1,5.226444721221924,0,0,1,1,0,0,1,1,0,0,1,1
Reebok_JR_ZIG_COOPERSTOWN_MR,1,5.8042426109313965,0,0,0,1,0,1,1,1,0,0,0,1
COAST_GUARD_BOAT,26,12.071231365203856,23,26,26,26,26,26,26,26,23,26,26,26
Fisher_price_Classic_Toys_Buzzy_Bee,3,8.518431901931763,2,3,3,3,3,3,3,3,2,3,3,3
Perricone_MD_Vitamin_C_Ester_15,0,1.474984645843506,0,0,0,0,0,0,0,0,0,0,0,0
Razer_BlackWidow_Stealth_2014_Keyboard_07VFzIVabgh,2,5.737184524536133,1,2,2,2,2,2,2,2,1,2,2,2
Mens_Bahama_in_Black_b4ADzYywRHl,1,4.858636140823364,0,0,0,0,0,0,0,1,0,0,0,0
Reebok_TRIPLE_BREAK_LITE,0,2.9992787837982178,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Tremont_Kiltie_Tassel_Loafer_in_Black_Amaretto_rCdzRZqgCnI,0,3.728127479553223,0,0,0,0,0,0,0,0,0,0,0,0
Phillips_Milk_of_Magnesia_Saline_Laxative_Liquid_Original,0,2.538968324661255,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Plate_S11Turquoise,13,24.100454330444336,10,13,13,13,12,12,13,13,10,12,13,13
Shurtape_Tape_Purple_CP28,39,14.007715463638306,21,34,38,39,30,33,38,39,21,32,38,39
Aroma_Stainless_Steel_Milk_Frother_2_Cup,19,10.810940980911257,12,17,18,19,18,18,19,19,12,16,18,19
Cole_Hardware_Flower_Pot_1025,1,24.277183294296265,0,0,0,0,0,0,0,1,0,0,0,0
ASICS_GELDirt_Dog_4_SunFlameBlack,1,5.112574577331543,0,0,1,1,1,1,1,1,0,0,1,1
Nescafe_Memento_Latte_Caramel_8_08_oz_23_g_packets_64_oz_184_g,0,1.8986353874206543,0,0,0,0,0,0,0,0,0,0,0,0
Orbit_Bubblemint_Mini_Bottle_6_ct,0,2.340625762939453,0,0,0,0,0,0,0,0,0,0,0,0
GIRLS_DECKHAND,0,3.153350591659546,0,0,0,0,0,0,0,0,0,0,0,0
Folic_Acid,0,1.8983242511749268,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_Dell_Series_9_Ink_Cartridge_Black_MK992,0,1.6000738143920898,0,0,0,0,0,0,0,0,0,0,0,0
Adrenaline_GTS_13_Color_DrkDenimWhtBachlorBttnSlvr_Size_50_yfK40TNjq0V,0,4.858970403671265,0,0,0,0,0,0,0,0,0,0,0,0
PureConnect_2_Color_AnthrcteKnckoutPnkGrnGecko_Size_50,0,5.562300205230713,0,0,0,0,0,0,0,0,0,0,0,0
MOSAIC,49,21.325035572052,11,22,29,45,21,25,30,46,10,17,25,42
Markings_Letter_Holder,3,8.14815616607666,1,3,3,3,3,3,3,3,1,3,3,3
073-a_lego_duplo,145,80.31101512908936,120,143,144,145,124,133,139,145,112,133,139,145
Horses_in_Pink_Pencil_Case,0,2.27950119972229,0,0,0,0,0,0,0,0,0,0,0,0
Tieks_Ballet_Flats_Diamond_White_Croc,1,4.859335899353027,1,1,1,1,1,1,1,1,1,1,1,1
Office_Depot_Canon_PGI22_Remanufactured_Ink_Cartridge_Black,0,1.8214309215545652,0,0,0,0,0,0,0,0,0,0,0,0
Just_For_Men_Mustache_Beard_Brushin_Hair_Color_Gel_Kit_Jet_Black_M60,0,1.863343954086304,0,0,0,0,0,0,0,0,0,0,0,0
Nintendo_Yoshi_Action_Figure,39,21.306921005249023,31,37,38,39,35,36,38,38,31,36,38,38
Perricone_MD_No_Foundation_Foundation_No_1,0,1.554049015045166,0,0,0,0,0,0,0,0,0,0,0,0
Melissa_Doug_Traffic_Signs_and_Vehicles,0,2.5950236320495605,0,0,0,0,0,0,0,0,0,0,0,0
Razer_Kraken_71_Chroma_headset_Full_size_Black,0,1.821641206741333,0,0,0,0,0,0,0,0,0,0,0,0
SPEED_BOAT,40,16.69398283958435,23,34,37,40,32,34,38,40,23,33,36,40
Reebok_ZIGLITE_RUSH_AC,3,5.330099821090698,2,2,2,3,2,3,3,3,2,2,2,3
Womens_Hikerfish_Boot_in_Linen_Leather_Sparkle_Suede_QktIyAkonrU,2,7.558314085006714,2,2,2,2,2,2,2,2,2,2,2,2
ZigKick_Hoops,0,3.379310846328736,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_Cold_Plasma_Body,0,1.7776010036468506,0,0,0,0,0,0,0,0,0,0,0,0
SpiderMan_Titan_Hero_12Inch_Action_Figure_oo1qph4wwiW,70,30.50696349143982,36,46,53,59,53,54,63,67,33,40,51,58
Transformers_Age_of_Extinction_Stomp_and_Chomp_Grimlock_Figure,2,8.501302480697632,0,1,1,1,1,1,1,2,0,1,1,1
Reebok_DMX_MAX_PLUS_ATHLETIC,1,3.5222127437591557,0,0,0,1,1,1,1,1,0,0,0,1
Razer_Abyssus_Ambidextrous_Gaming_Mouse,43,25.40176010131836,27,36,42,43,34,35,37,43,26,34,37,43
Beta_Glucan,0,2.2623491287231445,0,0,0,0,0,0,0,0,0,0,0,0
Great_Jones_Wingtip_wxH3dbtlvBC,0,3.885815382003784,0,0,0,0,0,0,0,0,0,0,0,0
Cascadia_8_Color_AquariusHibscsBearingSeaBlk_Size_50,0,6.137772560119629,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_ZIGCOOPERSTOWN_QUAG,0,5.378350019454956,0,0,0,0,0,0,0,0,0,0,0,0
024_bowl,4,18.307497262954712,2,3,4,4,4,4,4,4,2,3,4,4
TURBOPROP_AIRPLANE_WITH_PILOT,102,46.08215117454529,79,94,97,102,87,92,95,102,78,90,95,102
Corningware_CW_by_Corningware_3qt_Oblong_Casserole_Dish_Blue,18,14.50419569015503,2,4,8,10,10,11,13,16,2,4,8,10
Poise_Ultimate_Pads_Long,0,1.7456645965576172,0,0,0,0,0,0,0,0,0,0,0,0
002_master_chef_can,0,2.793651819229126,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Container_GP16AMOCHA,0,11.047338724136353,0,0,0,0,0,0,0,0,0,0,0,0
Canon_Pixma_Chromalife_100_Magenta_8,80,35.89078426361084,50,69,75,78,56,65,72,78,47,62,71,78
Racoon,0,6.8366172313690186,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Billfish_Ultra_Lite_Boat_Shoe_in_Dark_Brown_Blue_c6zDZTtRJr6,4,5.149795770645142,0,0,1,2,0,0,0,0,0,0,0,0
Great_Jones_Wingtip_j5NV8GRnitM,0,3.1041877269744877,0,0,0,0,0,0,0,0,0,0,0,0
Phillips_Stool_Softener_Liquid_Gels_30_liquid_gels,0,1.714757204055786,0,0,0,0,0,0,0,0,0,0,0,0
Marc_Anthony_Skip_Professional_Oil_of_Morocco_Conditioner_with_Argan_Oil,34,17.724562644958496,13,17,23,27,27,29,31,33,13,17,23,27
Schleich_S_Bayala_Unicorn_70432,73,39.34252405166626,44,56,62,70,57,59,62,71,42,54,58,68
Hey_You_Pikachu_Nintendo_64,204,61.18157362937927,111,162,186,201,98,114,147,200,79,112,145,198
Womens_Bluefish_2Eye_Boat_Shoe_in_Tan,1,3.6960275173187256,1,1,1,1,1,1,1,1,1,1,1,1
MINI_EXCAVATOR,8,7.724683046340942,0,1,3,6,4,5,5,6,0,1,2,5
HyperX_Cloud_II_Headset_Red,0,1.4811079502105713,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Wave_Driver_Kiltie_Moc_in_Tan_Leather,2,4.410548448562622,0,0,0,0,0,0,0,0,0,0,0,0
DPC_tropical_Trends_Hat,0,8.987821817398071,0,0,0,0,0,0,0,0,0,0,0,0
Netgear_N750_Wireless_Dual_Band_Gigabit_Router,0,1.699329137802124,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Santa_Cruz_Thong_in_Chocolate_lvxYW7lek6B,33,18.07716560363769,15,25,28,31,25,27,32,33,15,24,28,31
Prostate_Optimizer,0,3.129366397857666,0,0,0,0,0,0,0,0,0,0,0,0
Twinlab_Nitric_Fuel,0,2.1781747341156006,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Saucer_S14MOCHA,10,22.482897520065308,8,10,10,10,9,9,9,10,8,9,9,10
Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box,0,1.625765085220337,0,0,0,0,0,0,0,0,0,0,0,0
Crayola_Washable_Sidewalk_Chalk_16_pack_wDZECiw7J6s,0,2.219068050384521,0,0,0,0,0,0,0,0,0,0,0,0
032_knife,394,149.51517271995544,147,243,301,364,230,257,293,366,143,220,272,348
NAPA_VALLEY_NAVAJO_SANDAL,28,19.222270727157596,9,17,21,25,16,19,22,28,6,14,19,25
007_tuna_fish_can,24,13.554353713989258,23,24,24,24,24,24,24,24,23,24,24,24
PINEAPPLE_MARACA_6_PCSSET,8,9.132065057754517,6,8,8,8,7,7,8,8,6,7,8,8
SIT_N_WALK_PUPPY,15,15.11787724494934,8,10,13,15,10,12,14,14,8,10,13,14
LEGO_Bricks_More_Creative_Suitcase,0,1.5066118240356443,0,0,0,0,0,0,0,0,0,0,0,0
Olive_Kids_Butterfly_Garden_Munch_n_Lunch_Bag,0,2.045799732208252,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Betty_Chukka_Boot_in_Navy_aEE8OqvMII4,1,5.663116931915283,0,0,0,0,0,0,0,1,0,0,0,0
Hilary,2,5.902564764022827,0,0,0,0,0,0,0,2,0,0,0,0
Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,0,1.7606022357940674,0,0,0,0,0,0,0,0,0,0,0,0
UGG_Cambridge_Womens_Black_7,1,4.659322500228882,0,0,0,1,1,1,1,1,0,0,0,1
PEPSI_NEXT_CACRV,0,1.483059644699097,0,0,0,0,0,0,0,0,0,0,0,0
The_Scooper_Hooper,5,12.223289489746094,2,3,3,4,3,3,4,4,2,3,3,4
Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can_aX0ygjh3bxi,0,1.2880620956420898,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Container_QP_Harvest,2,6.337138891220093,2,2,2,2,2,2,2,2,2,2,2,2
Tetris_Link_Game,0,1.4309537410736084,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Teva_Capistrano_Bootie,3,6.045105695724487,0,1,1,2,2,2,2,3,0,1,1,2
OVAL_XYLOPHONE,6,9.745890855789185,1,4,4,5,5,5,6,6,1,4,4,5
Wild_Copper_Tieks_Metallic_Italian_Leather_Ballet_Flats,1,4.535850763320923,0,0,1,1,0,0,1,1,0,0,1,1
Leap_Frog_Paint_Dabber_Dot_Art_5_paint_bottles,0,1.3141705989837646,0,0,0,0,0,0,0,0,0,0,0,0
Olive_Kids_Game_On_Lunch_Box,0,2.038703203201294,0,0,0,0,0,0,0,0,0,0,0,0
Lego_Friends_Advent_Calendar,0,1.5332059860229492,0,0,0,0,0,0,0,0,0,0,0,0
026_sponge,226,80.05897188186646,113,176,195,223,109,122,138,205,92,121,138,205
Tieks_Ballet_Flats_Electric_Snake,3,6.024500370025635,2,2,3,3,2,3,3,3,2,2,3,3
QAbsorb_CoQ10,0,3.230191946029663,0,0,0,0,0,0,0,0,0,0,0,0
Netgear_Ac1750_Router_Wireless_Dual_Band_Gigabit_Router,0,3.149639368057251,0,0,0,0,0,0,0,0,0,0,0,0
Ortho_Forward_Facing_QCaor9ImJ2G,0,8.716539859771729,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_Photo_Plasma,0,2.0072386264801025,0,0,0,0,0,0,0,0,0,0,0,0
Markings_Desk_Caddy,2,5.3212738037109375,1,2,2,2,2,2,2,2,1,2,2,2
Asus_Sabertooth_Z97_MARK_1_Motherboard_ATX_LGA1150_Socket,0,1.5913090705871582,0,0,0,0,0,0,0,0,0,0,0,0
Nintendo_2DS_Crimson_Red,131,49.5068621635437,53,81,101,125,55,65,84,121,44,60,82,120
Now_Designs_Bowl_Akita_Black,9,20.588048219680783,4,7,8,9,6,7,8,9,4,7,7,9
BIA_Cordon_Bleu_White_Porcelain_Utensil_Holder_900028,5,8.51374101638794,1,2,3,3,3,3,3,3,1,2,3,3
Reebok_CL_DIBELLO_II,1,5.992135524749756,1,1,1,1,1,1,1,1,1,1,1,1
Cootie_Game_tDhURNbfU5J,0,1.677600622177124,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_CL_LTHR_R12,1,3.4290716648101807,0,0,0,1,1,1,1,1,0,0,0,1
Winning_Moves_1180_Aggravation_Board_Game,0,1.290834665298462,0,0,0,0,0,0,0,0,0,0,0,0
UGG_Classic_Tall_Womens_Boots_Chestnut_7,0,2.2388713359832764,0,0,0,0,0,0,0,0,0,0,0,0
LEGO_Star_Wars_Advent_Calendar,0,1.5215191841125488,0,0,0,0,0,0,0,0,0,0,0,0
Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack,0,4.405291557312012,0,0,0,0,0,0,0,0,0,0,0,0
ASICS_GELLinksmaster_WhiteCoffeeSand,0,4.765474796295166,0,0,0,0,0,0,0,0,0,0,0,0
Mastic_Gum,0,2.639561414718628,0,0,0,0,0,0,0,0,0,0,0,0
Twinlab_100_Whey_Protein_Fuel_Vanilla,0,1.894939661026001,0,0,0,0,0,0,0,0,0,0,0,0
LEGO_Creationary_Game_ZJa163wlWp2,0,1.5938060283660889,0,0,0,0,0,0,0,0,0,0,0,0
Crayola_Washable_Fingerpaint_Red_Blue_Yellow_3_count_8_fl_oz_bottes_each,0,2.2270281314849854,0,0,0,0,0,0,0,0,0,0,0,0
Nestle_Raisinets_Milk_Chocolate_35_oz_992_g,156,56.30994772911072,71,108,121,146,75,97,119,151,51,88,110,146
Perricone_MD_Neuropeptide_Facial_Conformer,0,1.720799446105957,0,0,0,0,0,0,0,0,0,0,0,0
Elephant,0,5.648036956787109,0,0,0,0,0,0,0,0,0,0,0,0
Top_Paw_Dog_Bow_Bone_Ceramic_13_fl_oz_total,40,17.82504439353943,10,19,26,33,25,28,30,39,10,19,26,33
Travel_Smart_Neck_Rest_Inflatable,1,3.1608691215515137,0,1,1,1,1,1,1,1,0,1,1,1
OWL_SORTER,10,13.917268753051758,6,6,6,8,6,8,8,10,6,6,6,8
072-a_toy_airplane,4,10.091006517410278,0,0,0,0,0,0,2,3,0,0,0,0
Magnifying_Glassassrt,244,113.97257113456726,121,183,207,231,133,159,180,220,105,155,178,218
028_skillet_lid,286,108.89332699775696,65,103,138,201,154,168,198,258,64,101,135,199
Cole_Hardware_Electric_Pot_Cabana_55,14,15.155781507492064,5,6,9,13,6,8,11,14,5,5,8,13
Melissa_Doug_Felt_Food_Pizza_Set,4,13.712347030639648,2,3,3,3,3,3,3,4,2,3,3,3
Office_Depot_Canon_PGI5BK_Remanufactured_Ink_Cartridge_Black,0,1.6299612522125244,0,0,0,0,0,0,0,0,0,0,0,0
Imaginext_Castle_Ogre,1,4.5713183879852295,1,1,1,1,1,1,1,1,1,1,1,1
TOOL_BELT,1,6.9895782470703125,0,0,1,1,1,1,1,1,0,0,1,1
Phillips_Caplets_Size_24,0,1.4681010246276855,0,0,0,0,0,0,0,0,0,0,0,0
Cole_Hardware_Antislip_Surfacing_Material_White,0,1.5925521850585938,0,0,0,0,0,0,0,0,0,0,0,0
Crosley_Alarm_Clock_Vintage_Metal,3,6.806111574172974,1,2,3,3,2,3,3,3,1,2,3,3
AMBERLIGHT_UP_W,0,3.806450605392456,0,0,0,0,0,0,0,0,0,0,0,0
RedBlack_Nintendo_3DSXL,52,32.701502561569214,17,33,41,49,20,25,31,44,14,23,30,44
Ecoforms_Plant_Container_SB9Turquoise,0,31.546534061431885,0,0,0,0,0,0,0,0,0,0,0,0
022_windex_bottle,6,7.621564149856567,3,3,4,5,6,6,6,6,3,3,4,5
3M_Vinyl_Tape_Green_1_x_36_yd,221,72.975750207901,113,185,207,219,136,174,195,218,98,167,195,218
018_plum,1,2.282583475112915,1,1,1,1,1,1,1,1,1,1,1,1
adiZero_Slide_2_SC,19,13.626662969589232,7,11,14,18,12,13,15,19,6,10,11,18
Hasbro_Life_Board_Game,0,1.561352252960205,0,0,0,0,0,0,0,0,0,0,0,0
Ortho_Forward_Facing,2,6.124957799911499,2,2,2,2,2,2,2,2,2,2,2,2
GoPro_HERO3_Composite_Cable,299,130.98712849617004,250,290,298,299,235,251,267,289,214,251,267,289
U_By_Kotex_Cleanwear_Heavy_Flow_Pads_32_Ct,0,1.71110200881958,0,0,0,0,0,0,0,0,0,0,0,0
065-a_cups,6,6.85824179649353,4,6,6,6,6,6,6,6,4,6,6,6
Threshold_Bistro_Ceramic_Dinner_Plate_Ruby_Ring,3,14.189556360244753,3,3,3,3,3,3,3,3,3,3,3,3
Cole_Hardware_Butter_Dish_Square_Red,0,5.9218058586120605,0,0,0,0,0,0,0,0,0,0,0,0
Android_Figure_Chrome,0,2.3853418827056885,0,0,0,0,0,0,0,0,0,0,0,0
Olive_Kids_Robots_Pencil_Case,0,1.8767118453979488,0,0,0,0,0,0,0,0,0,0,0,0
Pet_Dophilus_powder,0,2.034454107284546,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_Black,0,1.6362721920013428,0,0,0,0,0,0,0,0,0,0,0,0
ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver,0,3.9397149085998535,0,0,0,0,0,0,0,0,0,0,0,0
Room_Essentials_Salad_Plate_Turquoise,11,18.51260042190552,4,8,9,11,9,9,11,11,4,8,9,11
Ecoforms_Plant_Pot_GP9AAvocado,2,10.769626140594482,0,0,0,1,0,0,0,1,0,0,0,1
ASICS_GELAce_Pro_Pearl_WhitePink,1,4.601761817932129,1,1,1,1,1,1,1,1,1,1,1,1
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Oat_IbrSyJdpT3h,0,3.6592297554016113,0,0,0,0,0,0,0,0,0,0,0,0
Nordic_Ware_Original_Bundt_Pan,6,9.647256851196287,0,3,4,5,5,5,5,5,0,3,4,5
Ravenna_4_Color_WhtOlyBluBlkShkOrngSlvRdO_Size_70,1,5.096429824829102,0,1,1,1,1,1,1,1,0,1,1,1
Whey_Protein_Vanilla_12_Packets,0,1.4390134811401367,0,0,0,0,0,0,0,0,0,0,0,0
Twinlab_100_Whey_Protein_Fuel_Cookies_and_Cream,0,2.048618793487549,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Container_12_Pot_Nova,0,32.2405002117157,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Gold_Cup_ASV_Dress_Casual_Venetian_in_Dark_Brown_Leather,1,3.4131081104278564,0,0,0,0,0,0,0,1,0,0,0,0
Tag_Dishtowel_Basket_Weave_Red_18_x_26,68,28.61547589302063,23,40,52,65,36,48,53,67,20,36,46,65
Big_Dot_Aqua_Pencil_Case,0,3.1715610027313232,0,0,0,0,0,0,0,0,0,0,0,0
Thomas_Friends_Wooden_Railway_Talking_Thomas_z7yi7UFHJRj,37,17.203614711761475,37,37,37,37,37,37,37,37,37,37,37,37
Seagate_1TB_Wireless_Plus_mobile_device_storage,159,53.28252077102661,69,106,121,142,73,87,109,152,50,75,99,139
Cole_Hardware_Mini_Honey_Dipper,273,131.49253225326538,243,270,272,273,210,227,248,271,206,227,248,271
TOWER_TUMBLING,10,8.727815866470337,5,5,7,8,6,6,8,9,5,5,6,7
Retail_Leadership_Summit,2,7.805217027664185,0,0,1,2,1,2,2,2,0,0,1,2
Clue_Board_Game_Classic_Edition,0,1.7026965618133545,0,0,0,0,0,0,0,0,0,0,0,0
Now_Designs_Dish_Towel_Mojave_18_x_28,46,27.166698932647705,7,18,27,40,19,24,32,44,7,12,22,39
Womens_Sequin_Bahama_in_White_Sequin_XoR8xTlxj1g,0,5.751591682434082,0,0,0,0,0,0,0,0,0,0,0,0
TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black,0,2.558551788330078,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Suede_Bahama_in_Graphite_Suede_t22AJSRjBOX,2,4.987871170043945,1,1,2,2,1,1,1,2,1,1,1,2
ASICS_GELTour_Lyte_WhiteOrchidSilver,1,3.7435672283172607,0,0,0,1,0,1,1,1,0,0,0,1
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_TriColor,0,4.081148862838745,0,0,0,0,0,0,0,0,0,0,0,0
Room_Essentials_Kitchen_Towels_16_x_26_2_count,0,3.382163047790528,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Frank_Dot_Lunch_Box,0,2.354152202606201,0,0,0,0,0,0,0,0,0,0,0,0
Seagate_3TB_Central_shared_storage,0,1.8820724487304688,0,0,0,0,0,0,0,0,0,0,0,0
